Entity,Code,Date,Total confirmed deaths (deaths),Days since the 5th total confirmed death
Nigeria,NGA,"Jan 17, 2020",0,
Nigeria,NGA,"Jan 18, 2020",0,
Nigeria,NGA,"Jan 19, 2020",0,
Nigeria,NGA,"Jan 20, 2020",0,
Nigeria,NGA,"Jan 21, 2020",0,
Nigeria,NGA,"Jan 22, 2020",0,
Nigeria,NGA,"Jan 23, 2020",0,
Nigeria,NGA,"Jan 24, 2020",0,
Nigeria,NGA,"Jan 25, 2020",0,
Nigeria,NGA,"Jan 26, 2020",0,
Nigeria,NGA,"Jan 27, 2020",0,
Nigeria,NGA,"Jan 28, 2020",0,
Nigeria,NGA,"Jan 29, 2020",0,
Nigeria,NGA,"Jan 30, 2020",0,
Nigeria,NGA,"Jan 31, 2020",0,
Nigeria,NGA,"Feb 1, 2020",0,
Nigeria,NGA,"Feb 2, 2020",0,
Nigeria,NGA,"Feb 3, 2020",0,
Nigeria,NGA,"Feb 4, 2020",0,
Nigeria,NGA,"Feb 5, 2020",0,
Nigeria,NGA,"Feb 6, 2020",0,
Nigeria,NGA,"Feb 7, 2020",0,
Nigeria,NGA,"Feb 8, 2020",0,
Nigeria,NGA,"Feb 9, 2020",0,
Nigeria,NGA,"Feb 10, 2020",0,
Nigeria,NGA,"Feb 11, 2020",0,
Nigeria,NGA,"Feb 12, 2020",0,
Nigeria,NGA,"Feb 13, 2020",0,
Nigeria,NGA,"Feb 14, 2020",0,
Nigeria,NGA,"Feb 15, 2020",0,
Nigeria,NGA,"Feb 16, 2020",0,
Nigeria,NGA,"Feb 17, 2020",0,
Nigeria,NGA,"Feb 18, 2020",0,
Nigeria,NGA,"Feb 19, 2020",0,
Nigeria,NGA,"Feb 20, 2020",0,
Nigeria,NGA,"Feb 21, 2020",0,
Nigeria,NGA,"Feb 22, 2020",0,
Nigeria,NGA,"Feb 23, 2020",0,
Nigeria,NGA,"Feb 24, 2020",0,
Nigeria,NGA,"Feb 25, 2020",0,
Nigeria,NGA,"Feb 26, 2020",0,
Nigeria,NGA,"Feb 27, 2020",0,
Nigeria,NGA,"Feb 28, 2020",0,
Nigeria,NGA,"Feb 29, 2020",0,
Nigeria,NGA,"Mar 1, 2020",0,
Nigeria,NGA,"Mar 2, 2020",0,
Nigeria,NGA,"Mar 10, 2020",0,
Nigeria,NGA,"Mar 15, 2020",0,
Nigeria,NGA,"Mar 16, 2020",0,
Nigeria,NGA,"Mar 17, 2020",0,
Nigeria,NGA,"Mar 18, 2020",0,
Nigeria,NGA,"Mar 19, 2020",0,
Nigeria,NGA,"Mar 20, 2020",0,
Nigeria,NGA,"Mar 21, 2020",0,
Nigeria,NGA,"Mar 22, 2020",0,
Nigeria,NGA,"Mar 23, 2020",0,
Nigeria,NGA,"Mar 24, 2020",1,
Nigeria,NGA,"Mar 25, 2020",1,
Nigeria,NGA,"Mar 26, 2020",1,
Nigeria,NGA,"Mar 27, 2020",1,
Nigeria,NGA,"Mar 28, 2020",1,
Nigeria,NGA,"Mar 29, 2020",1,
Nigeria,NGA,"Mar 30, 2020",1,
Nigeria,NGA,"Mar 31, 2020",2,
Nigeria,NGA,"Apr 1, 2020",2,
Nigeria,NGA,"Apr 2, 2020",2,
Nigeria,NGA,"Apr 3, 2020",2,
Nigeria,NGA,"Apr 4, 2020",2,
Nigeria,NGA,"Apr 5, 2020",4,
Nigeria,NGA,"Apr 6, 2020",5,0
Nigeria,NGA,"Apr 7, 2020",5,1
Nigeria,NGA,"Apr 8, 2020",6,2
Nigeria,NGA,"Apr 9, 2020",6,3
Nigeria,NGA,"Apr 10, 2020",7,4
Nigeria,NGA,"Apr 11, 2020",7,5
Nigeria,NGA,"Apr 12, 2020",10,6
Nigeria,NGA,"Apr 13, 2020",10,7
Nigeria,NGA,"Apr 14, 2020",10,8
North America,,"Dec 31, 2019",0,
North America,,"Jan 1, 2020",0,
North America,,"Jan 2, 2020",0,
North America,,"Jan 3, 2020",0,
North America,,"Jan 4, 2020",0,
North America,,"Jan 5, 2020",0,
North America,,"Jan 6, 2020",0,
North America,,"Jan 7, 2020",0,
North America,,"Jan 8, 2020",0,
North America,,"Jan 9, 2020",0,
North America,,"Jan 10, 2020",0,
North America,,"Jan 11, 2020",0,
North America,,"Jan 12, 2020",0,
North America,,"Jan 13, 2020",0,
North America,,"Jan 14, 2020",0,
North America,,"Jan 15, 2020",0,
North America,,"Jan 16, 2020",0,
North America,,"Jan 17, 2020",0,
North America,,"Jan 18, 2020",0,
North America,,"Jan 19, 2020",0,
North America,,"Jan 20, 2020",0,
North America,,"Jan 21, 2020",0,
North America,,"Jan 22, 2020",0,
North America,,"Jan 23, 2020",0,
North America,,"Jan 24, 2020",0,
North America,,"Jan 25, 2020",0,
North America,,"Jan 26, 2020",0,
North America,,"Jan 27, 2020",0,
North America,,"Jan 28, 2020",0,
North America,,"Jan 29, 2020",0,
North America,,"Jan 30, 2020",0,
North America,,"Jan 31, 2020",0,
North America,,"Feb 1, 2020",0,
North America,,"Feb 2, 2020",0,
North America,,"Feb 3, 2020",0,
North America,,"Feb 4, 2020",0,
North America,,"Feb 5, 2020",0,
North America,,"Feb 6, 2020",0,
North America,,"Feb 7, 2020",0,
North America,,"Feb 8, 2020",0,
North America,,"Feb 9, 2020",0,
North America,,"Feb 10, 2020",0,
North America,,"Feb 11, 2020",0,
North America,,"Feb 12, 2020",0,
North America,,"Feb 13, 2020",0,
North America,,"Feb 14, 2020",0,
North America,,"Feb 15, 2020",0,
North America,,"Feb 16, 2020",0,
North America,,"Feb 17, 2020",0,
North America,,"Feb 18, 2020",0,
North America,,"Feb 19, 2020",0,
North America,,"Feb 20, 2020",0,
North America,,"Feb 21, 2020",0,
North America,,"Feb 22, 2020",0,
North America,,"Feb 23, 2020",0,
North America,,"Feb 24, 2020",0,
North America,,"Feb 25, 2020",0,
North America,,"Feb 26, 2020",0,
North America,,"Feb 27, 2020",0,
North America,,"Feb 28, 2020",0,
North America,,"Feb 29, 2020",0,
North America,,"Mar 1, 2020",1,
North America,,"Mar 2, 2020",2,
North America,,"Mar 3, 2020",6,0
North America,,"Mar 4, 2020",9,1
North America,,"Mar 5, 2020",11,2
North America,,"Mar 6, 2020",12,3
North America,,"Mar 7, 2020",14,4
North America,,"Mar 8, 2020",17,5
North America,,"Mar 9, 2020",21,6
North America,,"Mar 10, 2020",27,7
North America,,"Mar 11, 2020",30,8
North America,,"Mar 12, 2020",32,9
North America,,"Mar 13, 2020",42,10
North America,,"Mar 14, 2020",49,11
North America,,"Mar 15, 2020",59,12
North America,,"Mar 16, 2020",72,13
North America,,"Mar 17, 2020",91,14
North America,,"Mar 18, 2020",118,15
North America,,"Mar 19, 2020",163,16
North America,,"Mar 20, 2020",164,17
North America,,"Mar 21, 2020",282,18
North America,,"Mar 22, 2020",371,19
North America,,"Mar 23, 2020",504,20
North America,,"Mar 24, 2020",632,21
North America,,"Mar 25, 2020",851,22
North America,,"Mar 26, 2020",1114,23
North America,,"Mar 27, 2020",1372,24
North America,,"Mar 28, 2020",1820,25
North America,,"Mar 29, 2020",2329,26
North America,,"Mar 30, 2020",2674,27
North America,,"Mar 31, 2020",3382,28
North America,,"Apr 1, 2020",4320,29
North America,,"Apr 2, 2020",5422,30
North America,,"Apr 3, 2020",6391,31
North America,,"Apr 4, 2020",7572,32
North America,,"Apr 5, 2020",9005,33
North America,,"Apr 6, 2020",10241,34
North America,,"Apr 7, 2020",11670,35
North America,,"Apr 8, 2020",13675,36
North America,,"Apr 9, 2020",15706,37
North America,,"Apr 10, 2020",17705,38
North America,,"Apr 11, 2020",19917,39
North America,,"Apr 12, 2020",21891,40
North America,,"Apr 13, 2020",23531,41
North America,,"Apr 14, 2020",25187,42
Northern Mariana Islands,MNP,"Mar 31, 2020",0,
Northern Mariana Islands,MNP,"Apr 1, 2020",0,
Northern Mariana Islands,MNP,"Apr 2, 2020",1,
Northern Mariana Islands,MNP,"Apr 3, 2020",1,
Northern Mariana Islands,MNP,"Apr 4, 2020",1,
Northern Mariana Islands,MNP,"Apr 5, 2020",1,
Northern Mariana Islands,MNP,"Apr 6, 2020",1,
Northern Mariana Islands,MNP,"Apr 7, 2020",1,
Northern Mariana Islands,MNP,"Apr 8, 2020",2,
Northern Mariana Islands,MNP,"Apr 9, 2020",2,
Northern Mariana Islands,MNP,"Apr 10, 2020",2,
Northern Mariana Islands,MNP,"Apr 11, 2020",2,
Northern Mariana Islands,MNP,"Apr 12, 2020",2,
Northern Mariana Islands,MNP,"Apr 13, 2020",2,
Northern Mariana Islands,MNP,"Apr 14, 2020",2,
Norway,NOR,"Dec 31, 2019",0,
Norway,NOR,"Jan 1, 2020",0,
Norway,NOR,"Jan 2, 2020",0,
Norway,NOR,"Jan 3, 2020",0,
Norway,NOR,"Jan 4, 2020",0,
Norway,NOR,"Jan 5, 2020",0,
Norway,NOR,"Jan 6, 2020",0,
Norway,NOR,"Jan 7, 2020",0,
Norway,NOR,"Jan 8, 2020",0,
Norway,NOR,"Jan 9, 2020",0,
Norway,NOR,"Jan 10, 2020",0,
Norway,NOR,"Jan 11, 2020",0,
Norway,NOR,"Jan 12, 2020",0,
Norway,NOR,"Jan 13, 2020",0,
Norway,NOR,"Jan 14, 2020",0,
Norway,NOR,"Jan 15, 2020",0,
Norway,NOR,"Jan 16, 2020",0,
Norway,NOR,"Jan 17, 2020",0,
Norway,NOR,"Jan 18, 2020",0,
Norway,NOR,"Jan 19, 2020",0,
Norway,NOR,"Jan 20, 2020",0,
Norway,NOR,"Jan 21, 2020",0,
Norway,NOR,"Jan 22, 2020",0,
Norway,NOR,"Jan 23, 2020",0,
Norway,NOR,"Jan 24, 2020",0,
Norway,NOR,"Jan 25, 2020",0,
Norway,NOR,"Jan 26, 2020",0,
Norway,NOR,"Jan 27, 2020",0,
Norway,NOR,"Jan 28, 2020",0,
Norway,NOR,"Jan 29, 2020",0,
Norway,NOR,"Jan 30, 2020",0,
Norway,NOR,"Jan 31, 2020",0,
Norway,NOR,"Feb 1, 2020",0,
Norway,NOR,"Feb 2, 2020",0,
Norway,NOR,"Feb 3, 2020",0,
Norway,NOR,"Feb 4, 2020",0,
Norway,NOR,"Feb 5, 2020",0,
Norway,NOR,"Feb 6, 2020",0,
Norway,NOR,"Feb 7, 2020",0,
Norway,NOR,"Feb 8, 2020",0,
Norway,NOR,"Feb 9, 2020",0,
Norway,NOR,"Feb 10, 2020",0,
Norway,NOR,"Feb 11, 2020",0,
Norway,NOR,"Feb 12, 2020",0,
Norway,NOR,"Feb 13, 2020",0,
Norway,NOR,"Feb 14, 2020",0,
Norway,NOR,"Feb 15, 2020",0,
Norway,NOR,"Feb 16, 2020",0,
Norway,NOR,"Feb 17, 2020",0,
Norway,NOR,"Feb 18, 2020",0,
Norway,NOR,"Feb 19, 2020",0,
Norway,NOR,"Feb 20, 2020",0,
Norway,NOR,"Feb 21, 2020",0,
Norway,NOR,"Feb 22, 2020",0,
Norway,NOR,"Feb 23, 2020",0,
Norway,NOR,"Feb 24, 2020",0,
Norway,NOR,"Feb 25, 2020",0,
Norway,NOR,"Feb 26, 2020",0,
Norway,NOR,"Feb 27, 2020",0,
Norway,NOR,"Feb 28, 2020",0,
Norway,NOR,"Feb 29, 2020",0,
Norway,NOR,"Mar 1, 2020",0,
Norway,NOR,"Mar 2, 2020",0,
Norway,NOR,"Mar 3, 2020",0,
Norway,NOR,"Mar 4, 2020",0,
Norway,NOR,"Mar 5, 2020",0,
Norway,NOR,"Mar 6, 2020",0,
Norway,NOR,"Mar 7, 2020",0,
Norway,NOR,"Mar 8, 2020",0,
Norway,NOR,"Mar 9, 2020",0,
Norway,NOR,"Mar 10, 2020",0,
Norway,NOR,"Mar 11, 2020",0,
Norway,NOR,"Mar 12, 2020",0,
Norway,NOR,"Mar 13, 2020",1,
Norway,NOR,"Mar 14, 2020",1,
Norway,NOR,"Mar 15, 2020",1,
Norway,NOR,"Mar 16, 2020",1,
Norway,NOR,"Mar 17, 2020",3,
Norway,NOR,"Mar 18, 2020",3,
Norway,NOR,"Mar 19, 2020",3,
Norway,NOR,"Mar 20, 2020",6,0
Norway,NOR,"Mar 21, 2020",7,1
Norway,NOR,"Mar 22, 2020",7,2
Norway,NOR,"Mar 23, 2020",7,3
Norway,NOR,"Mar 24, 2020",8,4
Norway,NOR,"Mar 25, 2020",10,5
Norway,NOR,"Mar 26, 2020",12,6
Norway,NOR,"Mar 27, 2020",14,7
Norway,NOR,"Mar 28, 2020",16,8
Norway,NOR,"Mar 29, 2020",20,9
Norway,NOR,"Mar 30, 2020",22,10
Norway,NOR,"Mar 31, 2020",26,11
Norway,NOR,"Apr 1, 2020",28,12
Norway,NOR,"Apr 2, 2020",32,13
Norway,NOR,"Apr 3, 2020",42,14
Norway,NOR,"Apr 4, 2020",44,15
Norway,NOR,"Apr 5, 2020",50,16
Norway,NOR,"Apr 6, 2020",58,17
Norway,NOR,"Apr 7, 2020",59,18
Norway,NOR,"Apr 8, 2020",69,19
Norway,NOR,"Apr 9, 2020",80,20
Norway,NOR,"Apr 10, 2020",88,21
Norway,NOR,"Apr 11, 2020",92,22
Norway,NOR,"Apr 12, 2020",98,23
Norway,NOR,"Apr 13, 2020",103,24
Norway,NOR,"Apr 14, 2020",114,25
Oceania,,"Dec 31, 2019",0,
Oceania,,"Jan 1, 2020",0,
Oceania,,"Jan 2, 2020",0,
Oceania,,"Jan 3, 2020",0,
Oceania,,"Jan 4, 2020",0,
Oceania,,"Jan 5, 2020",0,
Oceania,,"Jan 6, 2020",0,
Oceania,,"Jan 7, 2020",0,
Oceania,,"Jan 8, 2020",0,
Oceania,,"Jan 9, 2020",0,
Oceania,,"Jan 10, 2020",0,
Oceania,,"Jan 11, 2020",0,
Oceania,,"Jan 12, 2020",0,
Oceania,,"Jan 13, 2020",0,
Oceania,,"Jan 14, 2020",0,
Oceania,,"Jan 15, 2020",0,
Oceania,,"Jan 16, 2020",0,
Oceania,,"Jan 17, 2020",0,
Oceania,,"Jan 18, 2020",0,
Oceania,,"Jan 19, 2020",0,
Oceania,,"Jan 20, 2020",0,
Oceania,,"Jan 21, 2020",0,
Oceania,,"Jan 22, 2020",0,
Oceania,,"Jan 23, 2020",0,
Oceania,,"Jan 24, 2020",0,
Oceania,,"Jan 25, 2020",0,
Oceania,,"Jan 26, 2020",0,
Oceania,,"Jan 27, 2020",0,
Oceania,,"Jan 28, 2020",0,
Oceania,,"Jan 29, 2020",0,
Oceania,,"Jan 30, 2020",0,
Oceania,,"Jan 31, 2020",0,
Oceania,,"Feb 1, 2020",0,
Oceania,,"Feb 2, 2020",0,
Oceania,,"Feb 3, 2020",0,
Oceania,,"Feb 4, 2020",0,
Oceania,,"Feb 5, 2020",0,
Oceania,,"Feb 6, 2020",0,
Oceania,,"Feb 7, 2020",0,
Oceania,,"Feb 8, 2020",0,
Oceania,,"Feb 9, 2020",0,
Oceania,,"Feb 10, 2020",0,
Oceania,,"Feb 11, 2020",0,
Oceania,,"Feb 12, 2020",0,
Oceania,,"Feb 13, 2020",0,
Oceania,,"Feb 14, 2020",0,
Oceania,,"Feb 15, 2020",0,
Oceania,,"Feb 16, 2020",0,
Oceania,,"Feb 17, 2020",0,
Oceania,,"Feb 18, 2020",0,
Oceania,,"Feb 19, 2020",0,
Oceania,,"Feb 20, 2020",0,
Oceania,,"Feb 21, 2020",0,
Oceania,,"Feb 22, 2020",0,
Oceania,,"Feb 23, 2020",0,
Oceania,,"Feb 24, 2020",0,
Oceania,,"Feb 25, 2020",0,
Oceania,,"Feb 26, 2020",0,
Oceania,,"Feb 27, 2020",0,
Oceania,,"Feb 28, 2020",0,
Oceania,,"Feb 29, 2020",0,
Oceania,,"Mar 1, 2020",1,
Oceania,,"Mar 2, 2020",1,
Oceania,,"Mar 3, 2020",1,
Oceania,,"Mar 4, 2020",1,
Oceania,,"Mar 5, 2020",2,
Oceania,,"Mar 6, 2020",2,
Oceania,,"Mar 7, 2020",2,
Oceania,,"Mar 8, 2020",3,
Oceania,,"Mar 9, 2020",3,
Oceania,,"Mar 10, 2020",3,
Oceania,,"Mar 11, 2020",3,
Oceania,,"Mar 12, 2020",3,
Oceania,,"Mar 13, 2020",3,
Oceania,,"Mar 14, 2020",3,
Oceania,,"Mar 15, 2020",3,
Oceania,,"Mar 16, 2020",5,0
Oceania,,"Mar 17, 2020",5,1
Oceania,,"Mar 18, 2020",5,2
Oceania,,"Mar 19, 2020",6,3
Oceania,,"Mar 20, 2020",6,4
Oceania,,"Mar 21, 2020",7,5
Oceania,,"Mar 22, 2020",8,6
Oceania,,"Mar 23, 2020",8,7
Oceania,,"Mar 24, 2020",8,8
Oceania,,"Mar 25, 2020",9,9
Oceania,,"Mar 26, 2020",12,10
Oceania,,"Mar 27, 2020",14,11
Oceania,,"Mar 28, 2020",14,12
Oceania,,"Mar 29, 2020",16,13
Oceania,,"Mar 30, 2020",18,14
Oceania,,"Mar 31, 2020",21,15
Oceania,,"Apr 1, 2020",24,16
Oceania,,"Apr 2, 2020",26,17
Oceania,,"Apr 3, 2020",28,18
Oceania,,"Apr 4, 2020",36,19
Oceania,,"Apr 5, 2020",40,20
Oceania,,"Apr 6, 2020",42,21
Oceania,,"Apr 7, 2020",48,22
Oceania,,"Apr 8, 2020",52,23
Oceania,,"Apr 9, 2020",57,24
Oceania,,"Apr 10, 2020",60,25
Oceania,,"Apr 11, 2020",64,26
Oceania,,"Apr 12, 2020",68,27
Oceania,,"Apr 13, 2020",73,28
Oceania,,"Apr 14, 2020",77,29
Oman,OMN,"Dec 31, 2019",0,
Oman,OMN,"Jan 1, 2020",0,
Oman,OMN,"Jan 2, 2020",0,
Oman,OMN,"Jan 3, 2020",0,
Oman,OMN,"Jan 4, 2020",0,
Oman,OMN,"Jan 5, 2020",0,
Oman,OMN,"Jan 6, 2020",0,
Oman,OMN,"Jan 7, 2020",0,
Oman,OMN,"Jan 8, 2020",0,
Oman,OMN,"Jan 9, 2020",0,
Oman,OMN,"Jan 10, 2020",0,
Oman,OMN,"Jan 11, 2020",0,
Oman,OMN,"Jan 12, 2020",0,
Oman,OMN,"Jan 13, 2020",0,
Oman,OMN,"Jan 14, 2020",0,
Oman,OMN,"Jan 15, 2020",0,
Oman,OMN,"Jan 16, 2020",0,
Oman,OMN,"Jan 17, 2020",0,
Oman,OMN,"Jan 18, 2020",0,
Oman,OMN,"Jan 19, 2020",0,
Oman,OMN,"Jan 20, 2020",0,
Oman,OMN,"Jan 21, 2020",0,
Oman,OMN,"Jan 22, 2020",0,
Oman,OMN,"Jan 23, 2020",0,
Oman,OMN,"Jan 24, 2020",0,
Oman,OMN,"Jan 25, 2020",0,
Oman,OMN,"Jan 26, 2020",0,
Oman,OMN,"Jan 27, 2020",0,
Oman,OMN,"Jan 28, 2020",0,
Oman,OMN,"Jan 29, 2020",0,
Oman,OMN,"Jan 30, 2020",0,
Oman,OMN,"Jan 31, 2020",0,
Oman,OMN,"Feb 1, 2020",0,
Oman,OMN,"Feb 2, 2020",0,
Oman,OMN,"Feb 3, 2020",0,
Oman,OMN,"Feb 4, 2020",0,
Oman,OMN,"Feb 5, 2020",0,
Oman,OMN,"Feb 6, 2020",0,
Oman,OMN,"Feb 7, 2020",0,
Oman,OMN,"Feb 8, 2020",0,
Oman,OMN,"Feb 9, 2020",0,
Oman,OMN,"Feb 10, 2020",0,
Oman,OMN,"Feb 11, 2020",0,
Oman,OMN,"Feb 12, 2020",0,
Oman,OMN,"Feb 13, 2020",0,
Oman,OMN,"Feb 14, 2020",0,
Oman,OMN,"Feb 15, 2020",0,
Oman,OMN,"Feb 16, 2020",0,
Oman,OMN,"Feb 17, 2020",0,
Oman,OMN,"Feb 18, 2020",0,
Oman,OMN,"Feb 19, 2020",0,
Oman,OMN,"Feb 20, 2020",0,
Oman,OMN,"Feb 21, 2020",0,
Oman,OMN,"Feb 22, 2020",0,
Oman,OMN,"Feb 23, 2020",0,
Oman,OMN,"Feb 24, 2020",0,
Oman,OMN,"Feb 25, 2020",0,
Oman,OMN,"Feb 26, 2020",0,
Oman,OMN,"Feb 27, 2020",0,
Oman,OMN,"Feb 28, 2020",0,
Oman,OMN,"Feb 29, 2020",0,
Oman,OMN,"Mar 1, 2020",0,
Oman,OMN,"Mar 2, 2020",0,
Oman,OMN,"Mar 3, 2020",0,
Oman,OMN,"Mar 5, 2020",0,
Oman,OMN,"Mar 6, 2020",0,
Oman,OMN,"Mar 10, 2020",0,
Oman,OMN,"Mar 11, 2020",0,
Oman,OMN,"Mar 14, 2020",0,
Oman,OMN,"Mar 15, 2020",0,
Oman,OMN,"Mar 16, 2020",0,
Oman,OMN,"Mar 17, 2020",0,
Oman,OMN,"Mar 18, 2020",0,
Oman,OMN,"Mar 19, 2020",0,
Oman,OMN,"Mar 20, 2020",0,
Oman,OMN,"Mar 21, 2020",0,
Oman,OMN,"Mar 22, 2020",0,
Oman,OMN,"Mar 23, 2020",0,
Oman,OMN,"Mar 24, 2020",0,
Oman,OMN,"Mar 25, 2020",0,
Oman,OMN,"Mar 26, 2020",0,
Oman,OMN,"Mar 27, 2020",0,
Oman,OMN,"Mar 28, 2020",0,
Oman,OMN,"Mar 29, 2020",0,
Oman,OMN,"Mar 30, 2020",0,
Oman,OMN,"Mar 31, 2020",0,
Oman,OMN,"Apr 1, 2020",1,
Oman,OMN,"Apr 2, 2020",1,
Oman,OMN,"Apr 3, 2020",1,
Oman,OMN,"Apr 4, 2020",1,
Oman,OMN,"Apr 5, 2020",2,
Oman,OMN,"Apr 6, 2020",2,
Oman,OMN,"Apr 7, 2020",2,
Oman,OMN,"Apr 8, 2020",2,
Oman,OMN,"Apr 9, 2020",2,
Oman,OMN,"Apr 10, 2020",3,
Oman,OMN,"Apr 11, 2020",3,
Oman,OMN,"Apr 12, 2020",3,
Oman,OMN,"Apr 13, 2020",4,
Oman,OMN,"Apr 14, 2020",4,
Pakistan,PAK,"Dec 31, 2019",0,
Pakistan,PAK,"Jan 1, 2020",0,
Pakistan,PAK,"Jan 2, 2020",0,
Pakistan,PAK,"Jan 3, 2020",0,
Pakistan,PAK,"Jan 4, 2020",0,
Pakistan,PAK,"Jan 5, 2020",0,
Pakistan,PAK,"Jan 6, 2020",0,
Pakistan,PAK,"Jan 7, 2020",0,
Pakistan,PAK,"Jan 8, 2020",0,
Pakistan,PAK,"Jan 9, 2020",0,
Pakistan,PAK,"Jan 10, 2020",0,
Pakistan,PAK,"Jan 11, 2020",0,
Pakistan,PAK,"Jan 12, 2020",0,
Pakistan,PAK,"Jan 13, 2020",0,
Pakistan,PAK,"Jan 14, 2020",0,
Pakistan,PAK,"Jan 15, 2020",0,
Pakistan,PAK,"Jan 16, 2020",0,
Pakistan,PAK,"Jan 17, 2020",0,
Pakistan,PAK,"Jan 18, 2020",0,
Pakistan,PAK,"Jan 19, 2020",0,
Pakistan,PAK,"Jan 20, 2020",0,
Pakistan,PAK,"Jan 21, 2020",0,
Pakistan,PAK,"Jan 22, 2020",0,
Pakistan,PAK,"Jan 23, 2020",0,
Pakistan,PAK,"Jan 24, 2020",0,
Pakistan,PAK,"Jan 25, 2020",0,
Pakistan,PAK,"Jan 26, 2020",0,
Pakistan,PAK,"Jan 27, 2020",0,
Pakistan,PAK,"Jan 28, 2020",0,
Pakistan,PAK,"Jan 29, 2020",0,
Pakistan,PAK,"Jan 30, 2020",0,
Pakistan,PAK,"Jan 31, 2020",0,
Pakistan,PAK,"Feb 1, 2020",0,
Pakistan,PAK,"Feb 2, 2020",0,
Pakistan,PAK,"Feb 3, 2020",0,
Pakistan,PAK,"Feb 4, 2020",0,
Pakistan,PAK,"Feb 5, 2020",0,
Pakistan,PAK,"Feb 6, 2020",0,
Pakistan,PAK,"Feb 7, 2020",0,
Pakistan,PAK,"Feb 8, 2020",0,
Pakistan,PAK,"Feb 9, 2020",0,
Pakistan,PAK,"Feb 10, 2020",0,
Pakistan,PAK,"Feb 11, 2020",0,
Pakistan,PAK,"Feb 12, 2020",0,
Pakistan,PAK,"Feb 13, 2020",0,
Pakistan,PAK,"Feb 14, 2020",0,
Pakistan,PAK,"Feb 15, 2020",0,
Pakistan,PAK,"Feb 16, 2020",0,
Pakistan,PAK,"Feb 17, 2020",0,
Pakistan,PAK,"Feb 18, 2020",0,
Pakistan,PAK,"Feb 19, 2020",0,
Pakistan,PAK,"Feb 20, 2020",0,
Pakistan,PAK,"Feb 21, 2020",0,
Pakistan,PAK,"Feb 22, 2020",0,
Pakistan,PAK,"Feb 23, 2020",0,
Pakistan,PAK,"Feb 24, 2020",0,
Pakistan,PAK,"Feb 25, 2020",0,
Pakistan,PAK,"Feb 26, 2020",0,
Pakistan,PAK,"Feb 27, 2020",0,
Pakistan,PAK,"Feb 28, 2020",0,
Pakistan,PAK,"Feb 29, 2020",0,
Pakistan,PAK,"Mar 1, 2020",0,
Pakistan,PAK,"Mar 2, 2020",0,
Pakistan,PAK,"Mar 4, 2020",0,
Pakistan,PAK,"Mar 7, 2020",0,
Pakistan,PAK,"Mar 10, 2020",0,
Pakistan,PAK,"Mar 11, 2020",0,
Pakistan,PAK,"Mar 12, 2020",0,
Pakistan,PAK,"Mar 13, 2020",0,
Pakistan,PAK,"Mar 14, 2020",0,
Pakistan,PAK,"Mar 15, 2020",0,
Pakistan,PAK,"Mar 16, 2020",0,
Pakistan,PAK,"Mar 17, 2020",0,
Pakistan,PAK,"Mar 18, 2020",0,
Pakistan,PAK,"Mar 19, 2020",0,
Pakistan,PAK,"Mar 20, 2020",2,
Pakistan,PAK,"Mar 21, 2020",3,
Pakistan,PAK,"Mar 22, 2020",3,
Pakistan,PAK,"Mar 23, 2020",5,0
Pakistan,PAK,"Mar 24, 2020",6,1
Pakistan,PAK,"Mar 25, 2020",7,2
Pakistan,PAK,"Mar 26, 2020",8,3
Pakistan,PAK,"Mar 27, 2020",9,4
Pakistan,PAK,"Mar 28, 2020",9,5
Pakistan,PAK,"Mar 29, 2020",11,6
Pakistan,PAK,"Mar 30, 2020",13,7
Pakistan,PAK,"Mar 31, 2020",18,8
Pakistan,PAK,"Apr 1, 2020",26,9
Pakistan,PAK,"Apr 2, 2020",31,10
Pakistan,PAK,"Apr 3, 2020",31,11
Pakistan,PAK,"Apr 4, 2020",31,12
Pakistan,PAK,"Apr 5, 2020",35,13
Pakistan,PAK,"Apr 6, 2020",50,14
Pakistan,PAK,"Apr 7, 2020",54,15
Pakistan,PAK,"Apr 8, 2020",58,16
Pakistan,PAK,"Apr 9, 2020",63,17
Pakistan,PAK,"Apr 10, 2020",66,18
Pakistan,PAK,"Apr 11, 2020",71,19
Pakistan,PAK,"Apr 12, 2020",86,20
Pakistan,PAK,"Apr 13, 2020",93,21
Pakistan,PAK,"Apr 14, 2020",96,22
Palestine,PSE,"Mar 6, 2020",0,
Palestine,PSE,"Mar 7, 2020",0,
Palestine,PSE,"Mar 8, 2020",0,
Palestine,PSE,"Mar 10, 2020",0,
Palestine,PSE,"Mar 11, 2020",0,
Palestine,PSE,"Mar 12, 2020",0,
Palestine,PSE,"Mar 14, 2020",0,
Palestine,PSE,"Mar 15, 2020",0,
Palestine,PSE,"Mar 16, 2020",0,
Palestine,PSE,"Mar 17, 2020",0,
Palestine,PSE,"Mar 18, 2020",0,
Palestine,PSE,"Mar 19, 2020",0,
Palestine,PSE,"Mar 20, 2020",0,
Palestine,PSE,"Mar 21, 2020",0,
Palestine,PSE,"Mar 22, 2020",0,
Palestine,PSE,"Mar 23, 2020",0,
Palestine,PSE,"Mar 24, 2020",0,
Palestine,PSE,"Mar 25, 2020",0,
Palestine,PSE,"Mar 26, 2020",0,
Palestine,PSE,"Mar 27, 2020",1,
Palestine,PSE,"Mar 28, 2020",1,
Palestine,PSE,"Mar 29, 2020",1,
